Baseline_proba,Augmented_proba,Augmented_2_proba,true_label,Baseline_label,Augmented_label,Augmented_2_label,Baseline_class,Augmented_class,Augmented_2_class
0.5322139,0.9623612,0.9709961,1.0,1,1,1,poisonous,poisonous,poisonous
0.6222023,0.904321,0.9487478,1.0,1,1,1,poisonous,poisonous,poisonous
0.40551376,0.3703332,0.98907506,1.0,0,0,1,edible,edible,poisonous
0.25127017,0.78974324,0.91205716,1.0,0,1,1,edible,poisonous,poisonous
0.4161104,0.5650206,0.074260086,1.0,0,1,0,edible,poisonous,edible
0.7957398,0.95008236,0.9960279,1.0,1,1,1,poisonous,poisonous,poisonous
0.48381934,0.3765152,0.015500258,1.0,0,0,0,edible,edible,edible
0.69135505,0.9441678,0.9559401,1.0,1,1,1,poisonous,poisonous,poisonous
0.5449729,0.99653393,0.99936616,1.0,1,1,1,poisonous,poisonous,poisonous
0.8775409,0.7329717,0.99487853,1.0,1,1,1,poisonous,poisonous,poisonous
0.31884214,0.59423035,0.9941453,1.0,0,1,1,edible,poisonous,poisonous
0.5578011,0.1529219,0.98817873,1.0,1,0,1,poisonous,edible,poisonous
0.5549189,0.9670643,0.99984163,1.0,1,1,1,poisonous,poisonous,poisonous
0.56131476,0.51977015,0.92229897,1.0,1,1,1,poisonous,poisonous,poisonous
0.47280383,0.5521826,0.9989505,1.0,0,1,1,edible,poisonous,poisonous
0.40745348,0.7550669,0.99945563,1.0,0,1,1,edible,poisonous,poisonous
0.5313376,0.76060915,0.9785574,1.0,1,1,1,poisonous,poisonous,poisonous
0.44963628,0.5150225,0.8988661,1.0,0,1,1,edible,poisonous,poisonous
0.54457784,0.23973203,0.9997073,1.0,1,0,1,poisonous,edible,poisonous
0.37179044,0.38049644,0.21249044,1.0,0,0,0,edible,edible,edible
0.3217443,0.79247236,0.9904982,1.0,0,1,1,edible,poisonous,poisonous
0.19133493,0.8948722,0.9966432,1.0,0,1,1,edible,poisonous,poisonous
0.43748617,0.6221517,0.94188255,1.0,0,1,1,edible,poisonous,poisonous
0.49289733,0.66501576,0.15617804,1.0,0,1,0,edible,poisonous,edible
0.22501001,0.39739186,0.9993655,1.0,0,0,1,edible,edible,poisonous
0.7661008,0.83029926,0.99424505,1.0,1,1,1,poisonous,poisonous,poisonous
0.49850196,0.39871493,0.957604,1.0,0,0,1,edible,edible,poisonous
0.66820896,0.5667937,0.9960047,1.0,1,1,1,poisonous,poisonous,poisonous
0.52960527,0.9226586,0.9974877,1.0,1,1,1,poisonous,poisonous,poisonous
0.48174745,0.59842396,0.9810918,1.0,0,1,1,edible,poisonous,poisonous
0.5186981,0.24984351,0.9905192,1.0,1,0,1,poisonous,edible,poisonous
0.66067314,0.7439963,0.99840575,1.0,1,1,1,poisonous,poisonous,poisonous
0.89668024,0.85386235,0.9942726,1.0,1,1,1,poisonous,poisonous,poisonous
0.63210046,0.5697064,0.9515433,1.0,1,1,1,poisonous,poisonous,poisonous
0.39675534,0.89103717,0.9967446,1.0,0,1,1,edible,poisonous,poisonous
0.39466536,0.41451347,0.29679862,1.0,0,0,0,edible,edible,edible
0.40114877,0.9106026,0.99999624,1.0,0,1,1,edible,poisonous,poisonous
0.76026547,0.67167294,0.99751514,1.0,1,1,1,poisonous,poisonous,poisonous
0.8959773,0.88377094,0.97484136,1.0,1,1,1,poisonous,poisonous,poisonous
0.5152303,0.9146426,0.043144193,1.0,1,1,0,poisonous,poisonous,edible
0.35636246,0.75392693,0.99677885,1.0,0,1,1,edible,poisonous,poisonous
0.47712886,0.3313076,0.9679793,1.0,0,0,1,edible,edible,poisonous
0.6006536,0.898336,0.9999577,1.0,1,1,1,poisonous,poisonous,poisonous
0.31380272,0.13074866,0.14180768,1.0,0,0,0,edible,edible,edible
0.32422346,0.3522979,0.99936044,1.0,0,0,1,edible,edible,poisonous
0.70493156,0.23556414,0.97947603,1.0,1,0,1,poisonous,edible,poisonous
0.5039437,0.58445334,0.98461956,1.0,1,1,1,poisonous,poisonous,poisonous
0.87926406,0.3815686,0.89408475,1.0,1,0,1,poisonous,edible,poisonous
0.24466944,0.64912045,0.29472417,1.0,0,1,0,edible,poisonous,edible
0.56384087,0.29765972,0.97882617,1.0,1,0,1,poisonous,edible,poisonous
0.75730664,0.6596018,0.99882865,1.0,1,1,1,poisonous,poisonous,poisonous
0.24449663,0.38518804,0.1446303,1.0,0,0,0,edible,edible,edible
0.4272595,0.7283478,0.99647665,1.0,0,1,1,edible,poisonous,poisonous
0.9061074,0.60728776,0.9998218,1.0,1,1,1,poisonous,poisonous,poisonous
0.36278436,0.5099875,0.9042815,1.0,0,1,1,edible,poisonous,poisonous
0.26448846,0.8014729,0.97507846,1.0,0,1,1,edible,poisonous,poisonous
0.63922244,0.62607574,0.99803454,1.0,1,1,1,poisonous,poisonous,poisonous
0.7529107,0.62506324,0.78429556,1.0,1,1,1,poisonous,poisonous,poisonous
0.39055932,0.4551288,0.9739023,1.0,0,0,1,edible,edible,poisonous
0.5892943,0.23027915,0.9994166,1.0,1,0,1,poisonous,edible,poisonous
0.909027,0.8132671,0.999208,1.0,1,1,1,poisonous,poisonous,poisonous
0.3536098,0.5112687,0.9743808,1.0,0,1,1,edible,poisonous,poisonous
0.5968394,0.88315296,0.9978005,1.0,1,1,1,poisonous,poisonous,poisonous
0.80469507,0.89454865,0.999823,1.0,1,1,1,poisonous,poisonous,poisonous
0.9335187,0.90548724,0.9997797,1.0,1,1,1,poisonous,poisonous,poisonous
0.3577654,0.43642744,0.99833524,1.0,0,0,1,edible,edible,poisonous
0.6355931,0.5862647,0.9867099,1.0,1,1,1,poisonous,poisonous,poisonous
0.7619241,0.8282512,0.9993646,1.0,1,1,1,poisonous,poisonous,poisonous
0.70567083,0.9613163,0.99984694,1.0,1,1,1,poisonous,poisonous,poisonous
0.47752872,0.58354294,0.9994088,1.0,0,1,1,edible,poisonous,poisonous
0.7165675,0.7884571,0.99304104,1.0,1,1,1,poisonous,poisonous,poisonous
0.88247913,0.8093215,0.9996326,1.0,1,1,1,poisonous,poisonous,poisonous
0.4240966,0.4957426,0.99976593,1.0,0,0,1,edible,edible,poisonous
0.62629634,0.8552153,0.99331546,1.0,1,1,1,poisonous,poisonous,poisonous
0.585812,0.58527833,0.99618924,1.0,1,1,1,poisonous,poisonous,poisonous
0.9443618,0.7549698,0.97272444,1.0,1,1,1,poisonous,poisonous,poisonous
0.9494527,0.9843142,0.9970846,1.0,1,1,1,poisonous,poisonous,poisonous
0.571211,0.85199755,0.9997892,1.0,1,1,1,poisonous,poisonous,poisonous
0.5542062,0.7348006,0.9990401,1.0,1,1,1,poisonous,poisonous,poisonous
0.83588284,0.9696203,0.9457561,1.0,1,1,1,poisonous,poisonous,poisonous
0.82064843,0.004807337,0.9999678,1.0,1,0,1,poisonous,edible,poisonous
0.18340886,0.26624307,0.021067878,1.0,0,0,0,edible,edible,edible
0.47213787,0.61344093,0.5284001,1.0,0,1,1,edible,poisonous,poisonous
0.67617184,0.98968244,0.99994665,1.0,1,1,1,poisonous,poisonous,poisonous
0.95627356,0.87191856,0.9999825,1.0,1,1,1,poisonous,poisonous,poisonous
0.5640826,0.6907879,0.9985964,1.0,1,1,1,poisonous,poisonous,poisonous
0.44133404,0.44026238,0.99943304,1.0,0,0,1,edible,edible,poisonous
0.7274525,0.8194744,0.9892434,1.0,1,1,1,poisonous,poisonous,poisonous
0.45340464,0.63072586,0.99983424,1.0,0,1,1,edible,poisonous,poisonous
0.43716547,0.48054746,0.11063436,1.0,0,0,0,edible,edible,edible
0.95627356,0.87191856,0.9999825,1.0,1,1,1,poisonous,poisonous,poisonous
0.911109,0.91495585,0.98873603,1.0,1,1,1,poisonous,poisonous,poisonous
0.541239,0.9468799,0.97831637,1.0,1,1,1,poisonous,poisonous,poisonous
0.80454975,0.9674278,0.9998249,1.0,1,1,1,poisonous,poisonous,poisonous
0.47047412,0.43779376,0.96453184,1.0,0,0,1,edible,edible,poisonous
0.38308686,0.673909,0.99849945,1.0,0,1,1,edible,poisonous,poisonous
0.107520156,0.63702095,0.99004734,1.0,0,1,1,edible,poisonous,poisonous
0.28830743,0.7505503,0.99630225,1.0,0,1,1,edible,poisonous,poisonous
0.80469507,0.89454865,0.999823,1.0,1,1,1,poisonous,poisonous,poisonous
0.97531116,0.8448706,0.99951845,1.0,1,1,1,poisonous,poisonous,poisonous
0.69554687,0.48034868,0.9693482,1.0,1,0,1,poisonous,edible,poisonous
0.90238625,0.9137964,0.9833989,1.0,1,1,1,poisonous,poisonous,poisonous
0.8890036,0.8705678,0.9999393,1.0,1,1,1,poisonous,poisonous,poisonous
0.8966106,0.96468717,0.99999964,1.0,1,1,1,poisonous,poisonous,poisonous
0.74342346,0.84748447,0.99050814,1.0,1,1,1,poisonous,poisonous,poisonous
0.5463925,0.6118648,0.9409214,1.0,1,1,1,poisonous,poisonous,poisonous
0.43626472,0.19790827,0.0063408446,1.0,0,0,0,edible,edible,edible
0.82062185,0.85010976,0.9767337,1.0,1,1,1,poisonous,poisonous,poisonous
0.7534817,0.897857,0.99853337,1.0,1,1,1,poisonous,poisonous,poisonous
0.42493108,0.78684074,0.9974816,1.0,0,1,1,edible,poisonous,poisonous
0.96947074,0.9742386,0.9999962,1.0,1,1,1,poisonous,poisonous,poisonous
0.9478158,0.9918393,0.99997056,1.0,1,1,1,poisonous,poisonous,poisonous
0.91940445,0.9910043,0.9960519,1.0,1,1,1,poisonous,poisonous,poisonous
0.438406,0.47862872,0.9934196,1.0,0,0,1,edible,edible,poisonous
0.7279851,0.86917657,0.9999134,1.0,1,1,1,poisonous,poisonous,poisonous
0.7353863,0.82822675,0.9926853,1.0,1,1,1,poisonous,poisonous,poisonous
0.12128712,0.64335585,0.91894686,1.0,0,1,1,edible,poisonous,poisonous
0.7474304,0.9050821,0.99901676,1.0,1,1,1,poisonous,poisonous,poisonous
0.33877176,0.57345957,0.9733289,1.0,0,1,1,edible,poisonous,poisonous
0.55458504,0.5792879,0.94061565,1.0,1,1,1,poisonous,poisonous,poisonous
0.9817665,0.9796035,0.999925,1.0,1,1,1,poisonous,poisonous,poisonous
0.9784782,0.9864339,0.99999976,1.0,1,1,1,poisonous,poisonous,poisonous
0.985914,0.99408793,0.9999699,1.0,1,1,1,poisonous,poisonous,poisonous
0.95603603,0.92044437,0.99841636,1.0,1,1,1,poisonous,poisonous,poisonous
0.8064211,0.83303326,0.91439027,1.0,1,1,1,poisonous,poisonous,poisonous
0.49343204,0.795997,0.9999937,1.0,0,1,1,edible,poisonous,poisonous
0.7228609,0.3128891,0.99921113,1.0,1,0,1,poisonous,edible,poisonous
0.49173343,0.91011333,0.99748236,1.0,0,1,1,edible,poisonous,poisonous
0.40653175,0.5969874,0.42100433,1.0,0,1,0,edible,poisonous,edible
0.85959613,0.9890393,0.84547216,1.0,1,1,1,poisonous,poisonous,poisonous
0.75955117,0.7668803,0.99726456,1.0,1,1,1,poisonous,poisonous,poisonous
0.97119814,0.9883599,0.9989144,1.0,1,1,1,poisonous,poisonous,poisonous
0.33061025,0.67235476,0.9983415,1.0,0,1,1,edible,poisonous,poisonous
0.24229376,0.6391151,0.99475425,1.0,0,1,1,edible,poisonous,poisonous
0.9372157,0.9267997,0.9946924,1.0,1,1,1,poisonous,poisonous,poisonous
0.8840798,0.67054844,0.99930537,1.0,1,1,1,poisonous,poisonous,poisonous
0.98454136,0.9431224,0.9999896,1.0,1,1,1,poisonous,poisonous,poisonous
0.95379287,0.9896092,0.9999143,1.0,1,1,1,poisonous,poisonous,poisonous
0.6759177,0.68108976,0.98000264,1.0,1,1,1,poisonous,poisonous,poisonous
0.6847995,0.87840974,0.9998717,1.0,1,1,1,poisonous,poisonous,poisonous
0.72771746,0.8622881,0.99967664,1.0,1,1,1,poisonous,poisonous,poisonous
0.9916236,0.9958164,0.99999565,1.0,1,1,1,poisonous,poisonous,poisonous
0.96308583,0.9818359,0.9999806,1.0,1,1,1,poisonous,poisonous,poisonous
0.9658801,0.9683306,0.99783725,1.0,1,1,1,poisonous,poisonous,poisonous
0.7040312,0.7333444,0.98934454,1.0,1,1,1,poisonous,poisonous,poisonous
0.8516799,0.91695434,0.99994546,1.0,1,1,1,poisonous,poisonous,poisonous
0.5281904,0.6009282,0.9974476,1.0,1,1,1,poisonous,poisonous,poisonous
0.96961266,0.912052,0.99531835,1.0,1,1,1,poisonous,poisonous,poisonous
0.82442355,0.9624976,0.9923433,1.0,1,1,1,poisonous,poisonous,poisonous
0.851817,0.8514452,0.99851185,1.0,1,1,1,poisonous,poisonous,poisonous
0.73479635,0.8737174,0.9989227,1.0,1,1,1,poisonous,poisonous,poisonous
0.2835438,0.88360786,0.98382765,1.0,0,1,1,edible,poisonous,poisonous
0.5505528,0.9749787,0.9999986,1.0,1,1,1,poisonous,poisonous,poisonous
0.9896622,0.9870497,0.99999297,1.0,1,1,1,poisonous,poisonous,poisonous
0.9871045,0.9947791,0.9999609,1.0,1,1,1,poisonous,poisonous,poisonous
0.4731591,0.2987316,0.9969676,1.0,0,0,1,edible,edible,poisonous
0.9022552,0.91865724,0.98512614,1.0,1,1,1,poisonous,poisonous,poisonous
0.94291353,0.8821883,0.9935465,1.0,1,1,1,poisonous,poisonous,poisonous
0.962349,0.9821657,0.9999834,1.0,1,1,1,poisonous,poisonous,poisonous
0.63159466,0.55876654,0.9972735,1.0,1,1,1,poisonous,poisonous,poisonous
0.67787826,0.89623785,0.89827406,1.0,1,1,1,poisonous,poisonous,poisonous
0.9870328,0.98388374,0.99975926,1.0,1,1,1,poisonous,poisonous,poisonous
0.9583729,0.9854212,0.999972,1.0,1,1,1,poisonous,poisonous,poisonous
0.4908151,0.7982982,0.9978188,1.0,0,1,1,edible,poisonous,poisonous
0.95919037,0.961342,0.9999548,1.0,1,1,1,poisonous,poisonous,poisonous
0.63602144,0.98979557,0.9999909,1.0,1,1,1,poisonous,poisonous,poisonous
0.9007857,0.8515194,0.9999563,1.0,1,1,1,poisonous,poisonous,poisonous
0.7754571,0.9503978,0.9998904,1.0,1,1,1,poisonous,poisonous,poisonous
0.3619897,0.4754415,0.9994966,1.0,0,0,1,edible,edible,poisonous
0.94876206,0.99329937,0.9997444,1.0,1,1,1,poisonous,poisonous,poisonous
0.76245415,0.43029904,0.972126,1.0,1,0,1,poisonous,edible,poisonous
0.91962886,0.885125,0.999272,1.0,1,1,1,poisonous,poisonous,poisonous
0.9818694,0.9992575,0.9999805,1.0,1,1,1,poisonous,poisonous,poisonous
0.8957732,0.993846,0.9999994,1.0,1,1,1,poisonous,poisonous,poisonous
0.96112394,0.798208,0.9668916,1.0,1,1,1,poisonous,poisonous,poisonous
0.5736913,0.11667229,0.6766311,1.0,1,0,1,poisonous,edible,poisonous
0.90557957,0.8345835,0.99999875,1.0,1,1,1,poisonous,poisonous,poisonous
0.77019244,0.9504359,0.99983776,1.0,1,1,1,poisonous,poisonous,poisonous
0.87324667,0.8709005,0.92115414,1.0,1,1,1,poisonous,poisonous,poisonous
0.88837075,0.9789446,0.99989384,1.0,1,1,1,poisonous,poisonous,poisonous
0.83693016,0.9908402,0.99976677,1.0,1,1,1,poisonous,poisonous,poisonous
0.85351604,0.99096906,1.0,1.0,1,1,1,poisonous,poisonous,poisonous
0.70736456,0.9184512,0.99771374,1.0,1,1,1,poisonous,poisonous,poisonous
0.8860956,0.7681223,0.999668,1.0,1,1,1,poisonous,poisonous,poisonous
0.5721343,0.9830497,0.9999264,1.0,1,1,1,poisonous,poisonous,poisonous
0.7312238,0.4628689,0.9937131,1.0,1,0,1,poisonous,edible,poisonous
0.95627356,0.87191856,0.9999825,1.0,1,1,1,poisonous,poisonous,poisonous
0.5680748,0.6034557,0.09220941,1.0,1,1,0,poisonous,poisonous,edible
0.56274974,0.367973,0.99315804,1.0,1,0,1,poisonous,edible,poisonous
0.64981616,0.8538058,0.99666613,1.0,1,1,1,poisonous,poisonous,poisonous
0.559505,0.95317906,0.9996118,1.0,1,1,1,poisonous,poisonous,poisonous
0.94717306,0.9794307,0.99997634,1.0,1,1,1,poisonous,poisonous,poisonous
0.4875353,0.7828903,0.99313796,1.0,0,1,1,edible,poisonous,poisonous
0.74389595,0.7673163,0.998211,1.0,1,1,1,poisonous,poisonous,poisonous
0.89789164,0.6979158,0.99973875,1.0,1,1,1,poisonous,poisonous,poisonous
0.44250956,0.83301735,0.99853534,1.0,0,1,1,edible,poisonous,poisonous
0.12207202,0.15137367,0.898302,1.0,0,0,1,edible,edible,poisonous
0.97531116,0.8448706,0.99951845,1.0,1,1,1,poisonous,poisonous,poisonous
0.752624,0.92192614,0.9406805,1.0,1,1,1,poisonous,poisonous,poisonous
0.2838596,0.7542959,0.9932482,1.0,0,1,1,edible,poisonous,poisonous
0.95993567,0.96519744,0.99998397,1.0,1,1,1,poisonous,poisonous,poisonous
0.80469507,0.89454865,0.999823,1.0,1,1,1,poisonous,poisonous,poisonous
0.7350162,0.94450355,0.9999829,1.0,1,1,1,poisonous,poisonous,poisonous
0.7131875,0.63771766,0.9829843,1.0,1,1,1,poisonous,poisonous,poisonous
0.70567083,0.9613163,0.99984694,1.0,1,1,1,poisonous,poisonous,poisonous
0.8289321,0.93955433,0.99996376,1.0,1,1,1,poisonous,poisonous,poisonous
0.7356078,0.7977455,0.9728421,1.0,1,1,1,poisonous,poisonous,poisonous
0.9273619,0.85793453,0.9999977,1.0,1,1,1,poisonous,poisonous,poisonous
0.65748036,0.71909636,0.9977828,1.0,1,1,1,poisonous,poisonous,poisonous
0.8159398,0.5596633,0.9762769,1.0,1,1,1,poisonous,poisonous,poisonous
0.110900775,0.14639014,0.85964876,1.0,0,0,1,edible,edible,poisonous
0.46131295,0.7387379,0.9267812,1.0,0,1,1,edible,poisonous,poisonous
0.9817665,0.9796035,0.999925,1.0,1,1,1,poisonous,poisonous,poisonous
0.9723035,0.9587299,0.9997696,1.0,1,1,1,poisonous,poisonous,poisonous
0.80454975,0.9674278,0.9998249,1.0,1,1,1,poisonous,poisonous,poisonous
0.48018014,0.8784368,0.99931073,1.0,0,1,1,edible,poisonous,poisonous
0.91625607,0.7382556,0.9995199,1.0,1,1,1,poisonous,poisonous,poisonous
0.6671182,0.86965305,0.9998918,1.0,1,1,1,poisonous,poisonous,poisonous
0.34117392,0.57725096,0.44875157,1.0,0,1,0,edible,poisonous,edible
0.97978145,0.98964584,0.9998198,1.0,1,1,1,poisonous,poisonous,poisonous
0.48738986,0.73469275,0.99916935,1.0,0,1,1,edible,poisonous,poisonous
0.9774232,0.98961484,0.9999997,1.0,1,1,1,poisonous,poisonous,poisonous
0.6451015,0.9145023,0.9999656,1.0,1,1,1,poisonous,poisonous,poisonous
0.9653191,0.9576,0.99997264,1.0,1,1,1,poisonous,poisonous,poisonous
0.87809026,0.94461006,0.99663174,1.0,1,1,1,poisonous,poisonous,poisonous
0.90087026,0.9725222,0.9949617,1.0,1,1,1,poisonous,poisonous,poisonous
0.4988278,0.91446483,0.9999363,1.0,0,1,1,edible,poisonous,poisonous
0.9750518,0.9809113,0.9869524,1.0,1,1,1,poisonous,poisonous,poisonous
0.99677527,0.97988975,0.9994024,1.0,1,1,1,poisonous,poisonous,poisonous
0.211218,0.8646727,0.5196508,1.0,0,1,1,edible,poisonous,poisonous
0.60956186,0.4756123,0.99961704,1.0,1,0,1,poisonous,edible,poisonous
0.9616219,0.99046147,0.99999917,1.0,1,1,1,poisonous,poisonous,poisonous
0.7350162,0.94450355,0.9999829,1.0,1,1,1,poisonous,poisonous,poisonous
0.8578802,0.76754117,0.99987894,1.0,1,1,1,poisonous,poisonous,poisonous
0.9632992,0.96252656,0.9997129,1.0,1,1,1,poisonous,poisonous,poisonous
0.9837572,0.954125,0.9999999,1.0,1,1,1,poisonous,poisonous,poisonous
0.93287826,0.8784295,0.96375394,1.0,1,1,1,poisonous,poisonous,poisonous
0.6679972,0.8802823,0.93930465,1.0,1,1,1,poisonous,poisonous,poisonous
0.78785384,0.91383666,0.9883284,1.0,1,1,1,poisonous,poisonous,poisonous
0.95825195,0.9375458,0.9996919,1.0,1,1,1,poisonous,poisonous,poisonous
0.98088396,0.9514769,0.9952477,1.0,1,1,1,poisonous,poisonous,poisonous
0.7924638,0.652728,0.99682844,1.0,1,1,1,poisonous,poisonous,poisonous
0.63609016,0.87837154,0.9976466,1.0,1,1,1,poisonous,poisonous,poisonous
0.9826836,0.9548915,0.9999977,1.0,1,1,1,poisonous,poisonous,poisonous
0.55332583,0.8348354,0.99380326,1.0,1,1,1,poisonous,poisonous,poisonous
0.69435036,0.96606535,0.9995227,1.0,1,1,1,poisonous,poisonous,poisonous
0.6365159,0.8512227,0.9995921,1.0,1,1,1,poisonous,poisonous,poisonous
0.8185054,0.7601836,0.9945915,1.0,1,1,1,poisonous,poisonous,poisonous
0.96942717,0.9359535,0.9993546,1.0,1,1,1,poisonous,poisonous,poisonous
0.97849673,0.9745603,0.9999999,1.0,1,1,1,poisonous,poisonous,poisonous
0.375968,0.8212021,0.38232735,1.0,0,1,0,edible,poisonous,edible
0.15368967,0.46343508,0.0799058,1.0,0,0,0,edible,edible,edible
0.6117961,0.7950731,0.9995644,1.0,1,1,1,poisonous,poisonous,poisonous
0.8186058,0.8128652,0.84275603,1.0,1,1,1,poisonous,poisonous,poisonous
0.6797501,0.44444808,0.9982741,1.0,1,0,1,poisonous,edible,poisonous
0.49560592,0.82903075,0.98256487,1.0,0,1,1,edible,poisonous,poisonous
0.46873587,0.59110576,0.4334355,1.0,0,1,0,edible,poisonous,edible
0.5117165,0.67598605,0.9901494,1.0,1,1,1,poisonous,poisonous,poisonous
0.7181492,0.58058107,0.99732876,1.0,1,1,1,poisonous,poisonous,poisonous
0.52978194,0.7213148,0.9967591,1.0,1,1,1,poisonous,poisonous,poisonous
0.7495087,0.673154,0.84769344,1.0,1,1,1,poisonous,poisonous,poisonous
0.5342373,0.69836694,0.99892616,1.0,1,1,1,poisonous,poisonous,poisonous
0.82732385,0.8189474,0.9975727,1.0,1,1,1,poisonous,poisonous,poisonous
0.4235796,0.5464882,0.9905416,1.0,0,1,1,edible,poisonous,poisonous
0.28080422,0.39483777,0.3995716,1.0,0,0,0,edible,edible,edible
0.90550303,0.9558585,0.99999595,1.0,1,1,1,poisonous,poisonous,poisonous
0.4886081,0.8349313,0.99620503,1.0,0,1,1,edible,poisonous,poisonous
0.48447564,0.72051567,0.9816597,1.0,0,1,1,edible,poisonous,poisonous
0.5771353,0.42076483,0.99952626,1.0,1,0,1,poisonous,edible,poisonous
0.70971304,0.6459218,0.9971897,1.0,1,1,1,poisonous,poisonous,poisonous
0.8706937,0.9007369,0.86163324,1.0,1,1,1,poisonous,poisonous,poisonous
0.4424586,0.7308298,0.9863359,1.0,0,1,1,edible,poisonous,poisonous
0.6872038,0.44608024,0.9937435,1.0,1,0,1,poisonous,edible,poisonous
0.600484,0.7670713,0.9978683,1.0,1,1,1,poisonous,poisonous,poisonous
0.76115894,0.85793793,0.9999284,1.0,1,1,1,poisonous,poisonous,poisonous
0.83892727,0.8861209,0.999723,1.0,1,1,1,poisonous,poisonous,poisonous
0.88131183,0.89003557,0.99784476,1.0,1,1,1,poisonous,poisonous,poisonous
0.9194439,0.95327306,0.99915755,1.0,1,1,1,poisonous,poisonous,poisonous
0.69896746,0.5200191,0.94154906,1.0,1,1,1,poisonous,poisonous,poisonous
0.41831654,0.6495841,0.94266105,1.0,0,1,1,edible,poisonous,poisonous
0.8675612,0.62192076,0.991814,1.0,1,1,1,poisonous,poisonous,poisonous
0.81929564,0.9373399,0.9999954,1.0,1,1,1,poisonous,poisonous,poisonous
0.6880535,0.2255304,0.9972076,1.0,1,0,1,poisonous,edible,poisonous
0.52732295,0.5431202,0.19080567,1.0,1,1,0,poisonous,poisonous,edible
0.48360226,0.8900583,0.990429,1.0,0,1,1,edible,poisonous,poisonous
0.8665617,0.9292156,0.9999913,1.0,1,1,1,poisonous,poisonous,poisonous
0.769928,0.8334056,0.72051674,1.0,1,1,1,poisonous,poisonous,poisonous
0.95524335,0.71317565,0.9999756,1.0,1,1,1,poisonous,poisonous,poisonous
0.27824968,0.3052978,0.98299426,1.0,0,0,1,edible,edible,poisonous
0.9217204,0.704383,0.9944333,1.0,1,1,1,poisonous,poisonous,poisonous
0.7213381,0.87280315,0.99984074,1.0,1,1,1,poisonous,poisonous,poisonous
0.78328675,0.54037595,0.9911783,1.0,1,1,1,poisonous,poisonous,poisonous
0.9802992,0.9864699,0.9920904,1.0,1,1,1,poisonous,poisonous,poisonous
0.71251386,0.6145716,0.9921683,1.0,1,1,1,poisonous,poisonous,poisonous
0.8724904,0.7308142,0.9858609,1.0,1,1,1,poisonous,poisonous,poisonous
0.8985819,0.8603402,0.99990934,1.0,1,1,1,poisonous,poisonous,poisonous
0.8207275,0.24679834,0.9995512,1.0,1,0,1,poisonous,edible,poisonous
0.43034887,0.39965966,0.99993676,1.0,0,0,1,edible,edible,poisonous
0.7577577,0.4508076,0.99946856,1.0,1,0,1,poisonous,edible,poisonous
0.9463956,0.89838064,0.99866223,1.0,1,1,1,poisonous,poisonous,poisonous
0.9492414,0.60342604,0.9591527,1.0,1,1,1,poisonous,poisonous,poisonous
0.95133704,0.80229944,0.99978375,1.0,1,1,1,poisonous,poisonous,poisonous
0.22769512,0.28962663,0.99577856,1.0,0,0,1,edible,edible,poisonous
0.59542733,0.76726353,0.99930614,1.0,1,1,1,poisonous,poisonous,poisonous
0.8228589,0.7127862,0.9998274,1.0,1,1,1,poisonous,poisonous,poisonous
0.8313546,0.9775773,0.9981967,1.0,1,1,1,poisonous,poisonous,poisonous
0.8054059,0.8451721,0.995878,1.0,1,1,1,poisonous,poisonous,poisonous
0.54610634,0.7652134,0.9587122,1.0,1,1,1,poisonous,poisonous,poisonous
0.6862596,0.7540984,0.97434855,1.0,1,1,1,poisonous,poisonous,poisonous
0.9381664,0.73116213,0.99762887,1.0,1,1,1,poisonous,poisonous,poisonous
0.9247517,0.9140965,0.9994256,1.0,1,1,1,poisonous,poisonous,poisonous
0.86840796,0.89579415,0.99792254,1.0,1,1,1,poisonous,poisonous,poisonous
0.7063427,0.96680987,0.9999999,1.0,1,1,1,poisonous,poisonous,poisonous
0.38833678,0.6623911,0.9999165,1.0,0,1,1,edible,poisonous,poisonous
0.5750828,0.76165855,0.99564016,1.0,1,1,1,poisonous,poisonous,poisonous
0.35352102,0.72463256,0.8455189,1.0,0,1,1,edible,poisonous,poisonous
0.8566177,0.861228,0.997527,1.0,1,1,1,poisonous,poisonous,poisonous
0.9169456,0.96177965,0.9988285,1.0,1,1,1,poisonous,poisonous,poisonous
0.9169822,0.75962394,0.9747368,1.0,1,1,1,poisonous,poisonous,poisonous
0.4423434,0.73729455,0.06701716,1.0,0,1,0,edible,poisonous,edible
0.9711067,0.95203906,0.99998313,1.0,1,1,1,poisonous,poisonous,poisonous
0.78950155,0.97637737,0.99952734,1.0,1,1,1,poisonous,poisonous,poisonous
0.59282756,0.8663146,0.99768955,1.0,1,1,1,poisonous,poisonous,poisonous
0.41968197,0.5693127,0.997496,1.0,0,1,1,edible,poisonous,poisonous
0.73021764,0.9741412,0.99999857,1.0,1,1,1,poisonous,poisonous,poisonous
0.6879211,0.87481356,0.9956878,1.0,1,1,1,poisonous,poisonous,poisonous
0.85468173,0.6939193,0.99996525,1.0,1,1,1,poisonous,poisonous,poisonous
0.6332228,0.6898146,0.9805013,1.0,1,1,1,poisonous,poisonous,poisonous
0.64689034,0.375338,0.98267204,1.0,1,0,1,poisonous,edible,poisonous
0.818152,0.8000559,0.9965841,1.0,1,1,1,poisonous,poisonous,poisonous
0.9801303,0.87019485,0.99024767,1.0,1,1,1,poisonous,poisonous,poisonous
0.37147114,0.5704082,0.97909564,1.0,0,1,1,edible,poisonous,poisonous
