Baseline_proba,Augmented_proba,Baseline_label,Augmented_label,Baseline_class,Augmented_class
0.2714098,0.38335,0,0,edible,edible
0.06459107,0.48586923,0,0,edible,edible
0.5692709,0.42430997,1,0,poisonous,edible
0.6334046,0.38816977,1,0,poisonous,edible
0.1742401,0.53206205,0,1,edible,poisonous
0.24262492,0.3099932,0,0,edible,edible
0.24113876,0.55593354,0,1,edible,poisonous
0.25755876,0.4495835,0,0,edible,edible
0.30109328,0.3417628,0,0,edible,edible
0.45093858,0.36801687,0,0,edible,edible
0.12819056,0.31647128,0,0,edible,edible
0.32104516,0.38106787,0,0,edible,edible
0.4991375,0.29972377,0,0,edible,edible
0.13359258,0.37396747,0,0,edible,edible
0.8223392,0.47770518,1,0,poisonous,edible
0.53958815,0.4290303,1,0,poisonous,edible
0.5000035,0.41061217,1,0,poisonous,edible
0.4878201,0.33624932,0,0,edible,edible
0.14714378,0.38554266,0,0,edible,edible
0.719505,0.5466611,1,1,poisonous,poisonous
0.54490614,0.48738134,1,0,poisonous,edible
0.30374417,0.46399236,0,0,edible,edible
0.7220061,0.38450608,1,0,poisonous,edible
0.23317467,0.35986263,0,0,edible,edible
0.24791978,0.3401668,0,0,edible,edible
0.33030125,0.32708558,0,0,edible,edible
0.0003323016,0.5437874,0,1,edible,poisonous
0.1655043,0.42210656,0,0,edible,edible
0.46981847,0.431219,0,0,edible,edible
0.22720408,0.3665167,0,0,edible,edible
0.7266824,0.447523,1,0,poisonous,edible
0.034275826,0.3230203,0,0,edible,edible
0.7260902,0.4567939,1,0,poisonous,edible
0.5491055,0.35205135,1,0,poisonous,edible
0.83313245,0.4535288,1,0,poisonous,edible
0.3783051,0.43393826,0,0,edible,edible
0.2965474,0.3015582,0,0,edible,edible
0.1077478,0.62076664,0,1,edible,poisonous
0.9661552,0.37137312,1,0,poisonous,edible
0.5198738,0.37844694,1,0,poisonous,edible
0.1222218,0.36628127,0,0,edible,edible
0.083171725,0.33143532,0,0,edible,edible
0.4800891,0.35460314,0,0,edible,edible
0.5151401,0.38928938,1,0,poisonous,edible
0.43570846,0.5088642,0,1,edible,poisonous
0.8255071,0.4011341,1,0,poisonous,edible
0.49738353,0.3591404,0,0,edible,edible
0.69895303,0.33260491,1,0,poisonous,edible
0.015624534,0.39072174,0,0,edible,edible
0.62844056,0.32774258,1,0,poisonous,edible
0.965133,0.3800513,1,0,poisonous,edible
0.8336874,0.41242763,1,0,poisonous,edible
0.77178156,0.46637577,1,0,poisonous,edible
0.5145337,0.40209576,1,0,poisonous,edible
0.04258414,0.3773143,0,0,edible,edible
0.5172496,0.47452477,1,0,poisonous,edible
0.43692172,0.32720622,0,0,edible,edible
0.79810596,0.39090213,1,0,poisonous,edible
0.38120472,0.37466913,0,0,edible,edible
0.78710306,0.4626138,1,0,poisonous,edible
0.4213906,0.39911515,0,0,edible,edible
0.9100052,0.4163094,1,0,poisonous,edible
0.6765342,0.3077097,1,0,poisonous,edible
0.61698025,0.43342826,1,0,poisonous,edible
0.54106164,0.3711886,1,0,poisonous,edible
0.50643176,0.37446377,1,0,poisonous,edible
0.08280757,0.44113111,0,0,edible,edible
0.22971863,0.3440592,0,0,edible,edible
0.36322024,0.3503694,0,0,edible,edible
0.15078679,0.37906903,0,0,edible,edible
0.6183708,0.31063795,1,0,poisonous,edible
0.2917185,0.31971022,0,0,edible,edible
0.3640946,0.44313362,0,0,edible,edible
0.007956814,0.41338956,0,0,edible,edible
0.14971529,0.61566,0,1,edible,poisonous
0.36275175,0.30686143,0,0,edible,edible
0.57519907,0.38690183,1,0,poisonous,edible
0.5223964,0.4872154,1,0,poisonous,edible
0.71115375,0.4917225,1,0,poisonous,edible
0.19406117,0.40561393,0,0,edible,edible
0.16647626,0.32112542,0,0,edible,edible
0.93787,0.41738525,1,0,poisonous,edible
0.1642261,0.38436046,0,0,edible,edible
0.6913104,0.38741878,1,0,poisonous,edible
0.17685609,0.3453694,0,0,edible,edible
0.70919716,0.42457756,1,0,poisonous,edible
0.4391318,0.3571713,0,0,edible,edible
0.282605,0.27528596,0,0,edible,edible
0.13550518,0.3681927,0,0,edible,edible
0.407966,0.4823209,0,0,edible,edible
0.50660396,0.38382527,1,0,poisonous,edible
0.85631555,0.37203303,1,0,poisonous,edible
0.010921359,0.39591244,0,0,edible,edible
0.40134,0.46825922,0,0,edible,edible
0.82458043,0.4034833,1,0,poisonous,edible
0.66042185,0.5318664,1,1,poisonous,poisonous
0.49702817,0.44820976,0,0,edible,edible
0.6495255,0.42553157,1,0,poisonous,edible
0.095084004,0.4589668,0,0,edible,edible
0.89548415,0.34740725,1,0,poisonous,edible
0.8367454,0.31204227,1,0,poisonous,edible
0.15276234,0.5463978,0,1,edible,poisonous
0.33002666,0.45451558,0,0,edible,edible
0.75703907,0.359892,1,0,poisonous,edible
0.1756491,0.36848736,0,0,edible,edible
0.13000928,0.48185036,0,0,edible,edible
0.1406636,0.4237224,0,0,edible,edible
0.05619405,0.43125182,0,0,edible,edible
0.5480361,0.38025516,1,0,poisonous,edible
0.2636955,0.42491037,0,0,edible,edible
0.8428329,0.34120017,1,0,poisonous,edible
0.49892363,0.48653263,0,0,edible,edible
0.789669,0.36401552,1,0,poisonous,edible
0.004694354,0.36763865,0,0,edible,edible
0.015855543,0.38394377,0,0,edible,edible
0.44963646,0.39467064,0,0,edible,edible
0.74462837,0.41610968,1,0,poisonous,edible
0.48860356,0.46397832,0,0,edible,edible
0.3478021,0.4116891,0,0,edible,edible
0.8142291,0.36445832,1,0,poisonous,edible
0.51644254,0.37182632,1,0,poisonous,edible
0.020329168,0.34681872,0,0,edible,edible
0.85995495,0.3062744,1,0,poisonous,edible
0.46548733,0.49577722,0,0,edible,edible
0.9434363,0.33426178,1,0,poisonous,edible
0.056870446,0.4967896,0,0,edible,edible
0.28497866,0.599129,0,1,edible,poisonous
0.5413571,0.41996166,1,0,poisonous,edible
0.35251087,0.35628426,0,0,edible,edible
0.93130714,0.31303877,1,0,poisonous,edible
0.8506484,0.3605531,1,0,poisonous,edible
0.29547817,0.5439637,0,1,edible,poisonous
0.49681383,0.38572794,0,0,edible,edible
0.37264857,0.46939257,0,0,edible,edible
0.4772125,0.4181842,0,0,edible,edible
0.97083837,0.4081408,1,0,poisonous,edible
0.26228335,0.34878474,0,0,edible,edible
0.7609195,0.39770937,1,0,poisonous,edible
0.09742469,0.5118928,0,1,edible,poisonous
0.46036685,0.51161766,0,1,edible,poisonous
0.10884018,0.5838282,0,1,edible,poisonous
0.6447259,0.54347086,1,1,poisonous,poisonous
0.12990052,0.4613227,0,0,edible,edible
0.4551643,0.46750703,0,0,edible,edible
0.46190187,0.36711216,0,0,edible,edible
0.09025552,0.38588363,0,0,edible,edible
0.5903876,0.38004038,1,0,poisonous,edible
0.39646918,0.3343805,0,0,edible,edible
0.19504802,0.40064824,0,0,edible,edible
0.38880002,0.5602158,0,1,edible,poisonous
0.9868973,0.30930266,1,0,poisonous,edible
0.0030152176,0.39053664,0,0,edible,edible
0.18854333,0.3599965,0,0,edible,edible
0.65088016,0.37859932,1,0,poisonous,edible
0.5331527,0.38552687,1,0,poisonous,edible
0.57957906,0.47988215,1,0,poisonous,edible
0.26467833,0.59290224,0,1,edible,poisonous
0.9680514,0.3599156,1,0,poisonous,edible
0.28142875,0.3403605,0,0,edible,edible
0.3250348,0.34636688,0,0,edible,edible
0.99439317,0.36305013,1,0,poisonous,edible
0.30629563,0.3850982,0,0,edible,edible
0.84458023,0.3394748,1,0,poisonous,edible
0.4885101,0.32128483,0,0,edible,edible
0.67139435,0.487252,1,0,poisonous,edible
0.5007785,0.5627531,1,1,poisonous,poisonous
0.32434595,0.40824014,0,0,edible,edible
0.6844402,0.4143727,1,0,poisonous,edible
0.6441968,0.5959866,1,1,poisonous,poisonous
0.45177278,0.65998834,0,1,edible,poisonous
0.552311,0.37492102,1,0,poisonous,edible
0.19181551,0.47015166,0,0,edible,edible
0.24503209,0.30801237,0,0,edible,edible
0.21296419,0.3231109,0,0,edible,edible
0.15690836,0.369197,0,0,edible,edible
0.3342952,0.5205687,0,1,edible,poisonous
0.9797582,0.33664864,1,0,poisonous,edible
0.028992373,0.40556705,0,0,edible,edible
0.54177994,0.41962346,1,0,poisonous,edible
0.66197735,0.39657846,1,0,poisonous,edible
0.06969206,0.47187558,0,0,edible,edible
0.19897003,0.4356145,0,0,edible,edible
0.50569814,0.35745087,1,0,poisonous,edible
0.50211895,0.40007165,1,0,poisonous,edible
0.5005446,0.29803604,1,0,poisonous,edible
0.36117417,0.3785935,0,0,edible,edible
0.68984216,0.36244896,1,0,poisonous,edible
0.5952951,0.33645734,1,0,poisonous,edible
0.37477204,0.48872432,0,0,edible,edible
0.35056472,0.3712792,0,0,edible,edible
0.052317176,0.37205362,0,0,edible,edible
0.47653618,0.47140417,0,0,edible,edible
0.47283167,0.43026993,0,0,edible,edible
0.7949225,0.3531346,1,0,poisonous,edible
0.5100492,0.4147631,1,0,poisonous,edible
0.2885691,0.28835166,0,0,edible,edible
0.55141294,0.42715505,1,0,poisonous,edible
0.4697611,0.4983237,0,0,edible,edible
0.4060268,0.40604228,0,0,edible,edible
0.7328361,0.41341218,1,0,poisonous,edible
0.0679621,0.56974244,0,1,edible,poisonous
0.337774,0.3973747,0,0,edible,edible
0.44338608,0.31532136,0,0,edible,edible
0.47396696,0.471871,0,0,edible,edible
0.4832678,0.5015669,0,1,edible,poisonous
0.37045947,0.39180684,0,0,edible,edible
0.7546515,0.39050183,1,0,poisonous,edible
0.31594077,0.40675712,0,0,edible,edible
0.49977288,0.5759683,0,1,edible,poisonous
0.8686156,0.4111536,1,0,poisonous,edible
0.5289956,0.3195088,1,0,poisonous,edible
0.14631028,0.38330957,0,0,edible,edible
0.63894624,0.63055146,1,1,poisonous,poisonous
0.9474924,0.40283257,1,0,poisonous,edible
0.3445296,0.60069925,0,1,edible,poisonous
0.607265,0.3734096,1,0,poisonous,edible
0.9178171,0.37411875,1,0,poisonous,edible
0.06818932,0.39788792,0,0,edible,edible
0.63160783,0.34538344,1,0,poisonous,edible
0.7408965,0.41352433,1,0,poisonous,edible
0.02162025,0.35336238,0,0,edible,edible
0.48745877,0.34838465,0,0,edible,edible
0.9857071,0.36493993,1,0,poisonous,edible
0.40366328,0.29076827,0,0,edible,edible
0.6590941,0.3453012,1,0,poisonous,edible
0.68441033,0.4350811,1,0,poisonous,edible
0.28484976,0.42268366,0,0,edible,edible
0.39090112,0.474088,0,0,edible,edible
0.39472932,0.4208862,0,0,edible,edible
0.3997076,0.28257266,0,0,edible,edible
0.3950746,0.36355063,0,0,edible,edible
0.28629065,0.44490618,0,0,edible,edible
0.8000353,0.4203267,1,0,poisonous,edible
0.7829262,0.48281625,1,0,poisonous,edible
0.8184273,0.3431318,1,0,poisonous,edible
0.30466992,0.32639658,0,0,edible,edible
0.22209091,0.37462196,0,0,edible,edible
0.19944446,0.3565968,0,0,edible,edible
0.51704234,0.43174347,1,0,poisonous,edible
0.24268952,0.31752676,0,0,edible,edible
0.19545467,0.33928007,0,0,edible,edible
0.66975284,0.3917386,1,0,poisonous,edible
0.5136649,0.35419667,1,0,poisonous,edible
0.3912766,0.4223301,0,0,edible,edible
0.791302,0.3783709,1,0,poisonous,edible
0.284056,0.32554576,0,0,edible,edible
0.33284977,0.4091607,0,0,edible,edible
0.04758702,0.36972883,0,0,edible,edible
0.28075445,0.4033343,0,0,edible,edible
0.9178984,0.37937203,1,0,poisonous,edible
0.51219815,0.38923308,1,0,poisonous,edible
0.9924958,0.43119323,1,0,poisonous,edible
0.9408764,0.44861686,1,0,poisonous,edible
0.37932244,0.5434641,0,1,edible,poisonous
0.9853444,0.31849554,1,0,poisonous,edible
0.82954377,0.42678854,1,0,poisonous,edible
0.38109317,0.49104083,0,0,edible,edible
0.9646948,0.39441538,1,0,poisonous,edible
0.21323161,0.41393557,0,0,edible,edible
0.3759295,0.4251487,0,0,edible,edible
0.49063775,0.4090321,0,0,edible,edible
0.26932636,0.3641354,0,0,edible,edible
0.90766996,0.34385338,1,0,poisonous,edible
0.38330895,0.43756002,0,0,edible,edible
0.5312121,0.3801151,1,0,poisonous,edible
0.42640072,0.30892956,0,0,edible,edible
0.659275,0.41861796,1,0,poisonous,edible
0.3151563,0.3982667,0,0,edible,edible
0.26696485,0.3522128,0,0,edible,edible
0.9148148,0.42153534,1,0,poisonous,edible
0.23425904,0.39578357,0,0,edible,edible
0.34690928,0.3507868,0,0,edible,edible
0.028749447,0.39507064,0,0,edible,edible
0.56345934,0.34202036,1,0,poisonous,edible
0.32889304,0.4000863,0,0,edible,edible
0.48089767,0.28661862,0,0,edible,edible
0.46874613,0.63165873,0,1,edible,poisonous
0.3830969,0.33324808,0,0,edible,edible
0.05371802,0.36204207,0,0,edible,edible
0.22588307,0.42322558,0,0,edible,edible
0.28361553,0.43561932,0,0,edible,edible
0.4678237,0.37302914,0,0,edible,edible
0.4989891,0.40849963,0,0,edible,edible
0.06958212,0.36627388,0,0,edible,edible
0.65705144,0.6295099,1,1,poisonous,poisonous
0.3952376,0.43712392,0,0,edible,edible
0.30556014,0.39919686,0,0,edible,edible
0.2956042,0.3882243,0,0,edible,edible
0.25635266,0.38654888,0,0,edible,edible
0.47145888,0.42244413,0,0,edible,edible
0.28814602,0.44799158,0,0,edible,edible
0.45216477,0.5536673,0,1,edible,poisonous
0.6320703,0.3479427,1,0,poisonous,edible
0.44945922,0.4591389,0,0,edible,edible
0.29539502,0.4303891,0,0,edible,edible
0.07462392,0.349777,0,0,edible,edible
0.0045841923,0.44855163,0,0,edible,edible
0.3332129,0.32412955,0,0,edible,edible
0.042285595,0.37212196,0,0,edible,edible
0.5914701,0.3665402,1,0,poisonous,edible
0.44852376,0.49759096,0,0,edible,edible
0.8451924,0.4162559,1,0,poisonous,edible
0.30759865,0.630715,0,1,edible,poisonous
0.15135193,0.41059145,0,0,edible,edible
0.08969081,0.3456466,0,0,edible,edible
0.21512769,0.44350344,0,0,edible,edible
0.20409,0.37595835,0,0,edible,edible
0.18204407,0.44135633,0,0,edible,edible
0.7320499,0.37669867,1,0,poisonous,edible
0.41830298,0.50176275,0,1,edible,poisonous
0.9801384,0.43940136,1,0,poisonous,edible
0.7144187,0.3442627,1,0,poisonous,edible
0.36435834,0.40275377,0,0,edible,edible
0.7655495,0.39593315,1,0,poisonous,edible
0.10676642,0.36338103,0,0,edible,edible
0.35067225,0.394914,0,0,edible,edible
0.55212796,0.3761105,1,0,poisonous,edible
0.5519089,0.58479613,1,1,poisonous,poisonous
0.42889127,0.4317943,0,0,edible,edible
0.8921722,0.3414292,1,0,poisonous,edible
0.801698,0.51593405,1,1,poisonous,poisonous
0.48919448,0.3827255,0,0,edible,edible
0.5516602,0.46292633,1,0,poisonous,edible
0.67613256,0.422179,1,0,poisonous,edible
0.9260605,0.43044564,1,0,poisonous,edible
0.9438188,0.4422232,1,0,poisonous,edible
0.27893215,0.41014743,0,0,edible,edible
0.5566474,0.3564268,1,0,poisonous,edible
0.55942404,0.58142406,1,1,poisonous,poisonous
0.8283056,0.40540698,1,0,poisonous,edible
0.48183724,0.30607498,0,0,edible,edible
0.74148774,0.38032445,1,0,poisonous,edible
0.10790018,0.33753565,0,0,edible,edible
0.12260495,0.47385693,0,0,edible,edible
0.34383342,0.38039038,0,0,edible,edible
0.7189552,0.34762198,1,0,poisonous,edible
0.40346456,0.38539732,0,0,edible,edible
0.5506792,0.3611564,1,0,poisonous,edible
0.6062878,0.48418486,1,0,poisonous,edible
0.31556198,0.46519837,0,0,edible,edible
0.10376195,0.5093425,0,1,edible,poisonous
0.53972715,0.3964939,1,0,poisonous,edible
0.8456896,0.4255422,1,0,poisonous,edible
0.49975345,0.6179351,0,1,edible,poisonous
0.44777372,0.43682978,0,0,edible,edible
0.4358377,0.3495215,0,0,edible,edible
0.29045367,0.36309567,0,0,edible,edible
0.21432108,0.39319023,0,0,edible,edible
0.8909381,0.33970737,1,0,poisonous,edible
0.19121975,0.39375368,0,0,edible,edible
0.50468135,0.5127176,1,1,poisonous,poisonous
0.4874673,0.34046343,0,0,edible,edible
0.46108183,0.39282846,0,0,edible,edible
0.074742965,0.3889717,0,0,edible,edible
0.7222395,0.38436046,1,0,poisonous,edible
0.43639305,0.4120404,0,0,edible,edible
0.24652323,0.3576285,0,0,edible,edible
0.32291496,0.33885476,0,0,edible,edible
0.08299671,0.500804,0,1,edible,poisonous
0.4576291,0.33786842,0,0,edible,edible
0.75042313,0.5051918,1,1,poisonous,poisonous
0.1317021,0.42105874,0,0,edible,edible
0.3637861,0.3637537,0,0,edible,edible
0.48027393,0.41526383,0,0,edible,edible
0.89274013,0.39995137,1,0,poisonous,edible
0.72649777,0.33731043,1,0,poisonous,edible
0.6434684,0.50347424,1,1,poisonous,poisonous
0.47007906,0.49009076,0,0,edible,edible
0.9392218,0.47039402,1,0,poisonous,edible
0.68898696,0.46782628,1,0,poisonous,edible
0.6854297,0.4328643,1,0,poisonous,edible
0.52287644,0.37977892,1,0,poisonous,edible
0.40435064,0.61559904,0,1,edible,poisonous
0.38325572,0.41836163,0,0,edible,edible
0.04977249,0.35412738,0,0,edible,edible
0.60096365,0.5691182,1,1,poisonous,poisonous
0.17467366,0.37492782,0,0,edible,edible
0.69505364,0.43362674,1,0,poisonous,edible
0.85402906,0.55659896,1,1,poisonous,poisonous
0.5647145,0.40180442,1,0,poisonous,edible
0.5116884,0.6272428,1,1,poisonous,poisonous
0.81967264,0.37689665,1,0,poisonous,edible
0.3666559,0.3993664,0,0,edible,edible
0.55503875,0.36778247,1,0,poisonous,edible
0.053081106,0.32094678,0,0,edible,edible
0.7805301,0.3538956,1,0,poisonous,edible
0.6169581,0.4652701,1,0,poisonous,edible
0.49703985,0.4015633,0,0,edible,edible
0.9496282,0.34645838,1,0,poisonous,edible
0.4067916,0.374249,0,0,edible,edible
0.3120255,0.44808206,0,0,edible,edible
0.7847465,0.48090115,1,0,poisonous,edible
0.61483717,0.32358462,1,0,poisonous,edible
0.20996645,0.43887496,0,0,edible,edible
0.31990218,0.29580086,0,0,edible,edible
0.9303477,0.34975728,1,0,poisonous,edible
0.84756696,0.46102852,1,0,poisonous,edible
0.3756116,0.45398992,0,0,edible,edible
0.15269785,0.43992132,0,0,edible,edible
0.21433255,0.44337615,0,0,edible,edible
0.6896264,0.49969593,1,0,poisonous,edible
0.08575877,0.50493795,0,1,edible,poisonous
0.17582674,0.4153737,0,0,edible,edible
0.5692637,0.36045486,1,0,poisonous,edible
0.98395884,0.56342256,1,1,poisonous,poisonous
0.38943475,0.34205964,0,0,edible,edible
0.5722404,0.387858,1,0,poisonous,edible
0.8842661,0.44666937,1,0,poisonous,edible
0.41409174,0.49169996,0,0,edible,edible
0.32779074,0.42731062,0,0,edible,edible
0.08357907,0.44853252,0,0,edible,edible
0.79935837,0.36461982,1,0,poisonous,edible
0.023792762,0.40933555,0,0,edible,edible
0.76132625,0.37145054,1,0,poisonous,edible
0.38879597,0.38794836,0,0,edible,edible
0.54055554,0.55262184,1,1,poisonous,poisonous
0.0102823125,0.56719583,0,1,edible,poisonous
0.6535864,0.37388256,1,0,poisonous,edible
0.5533311,0.345961,1,0,poisonous,edible
0.5600408,0.4044864,1,0,poisonous,edible
0.34115484,0.3291603,0,0,edible,edible
0.80783314,0.35471076,1,0,poisonous,edible
0.6401621,0.44057602,1,0,poisonous,edible
0.6072103,0.38256413,1,0,poisonous,edible
0.074920125,0.34839645,0,0,edible,edible
0.6497089,0.38029048,1,0,poisonous,edible
0.04842552,0.3823952,0,0,edible,edible
0.028617077,0.36317208,0,0,edible,edible
0.23510633,0.45752415,0,0,edible,edible
0.41482434,0.5912799,0,1,edible,poisonous
0.8695969,0.41246954,1,0,poisonous,edible
0.1716436,0.5173177,0,1,edible,poisonous
0.51292145,0.365667,1,0,poisonous,edible
0.5231062,0.3510735,1,0,poisonous,edible
0.02762411,0.34281617,0,0,edible,edible
0.95861596,0.37217516,1,0,poisonous,edible
0.4344067,0.36825293,0,0,edible,edible
0.53415745,0.36837015,1,0,poisonous,edible
0.009123218,0.3576384,0,0,edible,edible
0.6376612,0.42979577,1,0,poisonous,edible
0.3631956,0.35533503,0,0,edible,edible
0.25614396,0.4391146,0,0,edible,edible
0.55467045,0.33750886,1,0,poisonous,edible
0.52906626,0.4151809,1,0,poisonous,edible
0.7445492,0.42797145,1,0,poisonous,edible
0.8268545,0.3963126,1,0,poisonous,edible
0.43861005,0.39461085,0,0,edible,edible
0.91862446,0.3721433,1,0,poisonous,edible
0.6551588,0.42912918,1,0,poisonous,edible
0.19594498,0.37861922,0,0,edible,edible
0.29844916,0.4054261,0,0,edible,edible
0.6475209,0.3527196,1,0,poisonous,edible
0.90297157,0.3696802,1,0,poisonous,edible
0.11043496,0.37606594,0,0,edible,edible
0.77335185,0.40512025,1,0,poisonous,edible
0.06972154,0.368107,0,0,edible,edible
0.64234483,0.48856163,1,0,poisonous,edible
0.16699535,0.40435624,0,0,edible,edible
0.87311685,0.38891727,1,0,poisonous,edible
0.9398681,0.42325443,1,0,poisonous,edible
0.60611695,0.457171,1,0,poisonous,edible
0.72821087,0.3359185,1,0,poisonous,edible
0.36344278,0.38007766,0,0,edible,edible
0.7706882,0.30737895,1,0,poisonous,edible
0.43500155,0.45617926,0,0,edible,edible
0.65976787,0.3578397,1,0,poisonous,edible
0.48718706,0.44002485,0,0,edible,edible
0.116033964,0.3817337,0,0,edible,edible
0.31346786,0.34802786,0,0,edible,edible
0.27114782,0.54365337,0,1,edible,poisonous
0.38353664,0.3650013,0,0,edible,edible
0.6928621,0.5367898,1,1,poisonous,poisonous
0.2384041,0.503314,0,1,edible,poisonous
0.81000775,0.4011016,1,0,poisonous,edible
0.6179908,0.4159291,1,0,poisonous,edible
0.4196799,0.4069009,0,0,edible,edible
0.16711979,0.34151077,0,0,edible,edible
0.0730707,0.34298798,0,0,edible,edible
0.59651446,0.43942443,1,0,poisonous,edible
0.3645234,0.47895515,0,0,edible,edible
0.28934497,0.3410984,0,0,edible,edible
0.8437996,0.32714608,1,0,poisonous,edible
0.80762875,0.34054142,1,0,poisonous,edible
0.5039928,0.45737708,1,0,poisonous,edible
0.18332672,0.34734195,0,0,edible,edible
0.23867613,0.34967974,0,0,edible,edible
0.5277541,0.40384176,1,0,poisonous,edible
0.6366254,0.47427368,1,0,poisonous,edible
0.48467034,0.3275083,0,0,edible,edible
0.9455971,0.3222957,1,0,poisonous,edible
0.7143599,0.42414346,1,0,poisonous,edible
0.42247865,0.36865845,0,0,edible,edible
0.96262807,0.37707415,1,0,poisonous,edible
0.2499552,0.34204215,0,0,edible,edible
0.3752642,0.42015117,0,0,edible,edible
0.23314251,0.39983144,0,0,edible,edible
0.019145552,0.3555875,0,0,edible,edible
0.68415546,0.4020874,1,0,poisonous,edible
0.29665035,0.35513756,0,0,edible,edible
0.8202757,0.36425862,1,0,poisonous,edible
0.6767209,0.55277103,1,1,poisonous,poisonous
0.5868513,0.46436447,1,0,poisonous,edible
0.29724988,0.41915286,0,0,edible,edible
0.7986526,0.36744437,1,0,poisonous,edible
0.71635705,0.46994242,1,0,poisonous,edible
0.15201767,0.45644477,0,0,edible,edible
0.5795492,0.36776042,1,0,poisonous,edible
0.6273653,0.35708773,1,0,poisonous,edible
0.81096995,0.3708827,1,0,poisonous,edible
0.70822257,0.3856279,1,0,poisonous,edible
0.31518444,0.44424263,0,0,edible,edible
0.2832072,0.45801347,0,0,edible,edible
0.39438576,0.51288474,0,1,edible,poisonous
0.8427465,0.46794644,1,0,poisonous,edible
0.28519928,0.63915926,0,1,edible,poisonous
0.25563395,0.4402313,0,0,edible,edible
0.3917115,0.33278954,0,0,edible,edible
0.6945619,0.45253178,1,0,poisonous,edible
0.9304597,0.37448278,1,0,poisonous,edible
0.263147,0.34189752,0,0,edible,edible
0.25661215,0.3802046,0,0,edible,edible
0.94140095,0.49008712,1,0,poisonous,edible
0.7149177,0.36073962,1,0,poisonous,edible
0.66446495,0.4958406,1,0,poisonous,edible
0.4702867,0.4403285,0,0,edible,edible
0.7962727,0.487548,1,0,poisonous,edible
0.35533997,0.35840055,0,0,edible,edible
0.8598851,0.45301697,1,0,poisonous,edible
0.5243246,0.37533575,1,0,poisonous,edible
0.598105,0.48705748,1,0,poisonous,edible
0.853282,0.35219562,1,0,poisonous,edible
0.40331006,0.48621672,0,0,edible,edible
0.5200381,0.33667308,1,0,poisonous,edible
0.32799438,0.34554833,0,0,edible,edible
0.29160008,0.45381525,0,0,edible,edible
0.050614428,0.41076323,0,0,edible,edible
0.62364876,0.43916613,1,0,poisonous,edible
0.5777618,0.34842452,1,0,poisonous,edible
0.40716508,0.33786222,0,0,edible,edible
0.90583986,0.34206197,1,0,poisonous,edible
0.44026282,0.33788052,0,0,edible,edible
0.001926511,0.3810906,0,0,edible,edible
0.3719705,0.387208,0,0,edible,edible
0.35571995,0.46806616,0,0,edible,edible
0.7043023,0.57194066,1,1,poisonous,poisonous
0.79403794,0.3628979,1,0,poisonous,edible
0.7552646,0.41477096,1,0,poisonous,edible
0.08423204,0.4366706,0,0,edible,edible
0.37503707,0.41671118,0,0,edible,edible
0.3868288,0.4394557,0,0,edible,edible
0.46084863,0.35085213,0,0,edible,edible
0.41286397,0.46459153,0,0,edible,edible
0.40710837,0.46238196,0,0,edible,edible
0.6370889,0.352254,1,0,poisonous,edible
0.122423366,0.3448391,0,0,edible,edible
0.45267949,0.41541234,0,0,edible,edible
0.8072136,0.40988922,1,0,poisonous,edible
0.24567421,0.34042558,0,0,edible,edible
0.029900128,0.5447527,0,1,edible,poisonous
0.089464664,0.60401624,0,1,edible,poisonous
0.7322672,0.3362681,1,0,poisonous,edible
0.33561158,0.34399408,0,0,edible,edible
0.030009545,0.40697733,0,0,edible,edible
0.57222563,0.4547808,1,0,poisonous,edible
0.801047,0.42791387,1,0,poisonous,edible
0.75564843,0.3476264,1,0,poisonous,edible
0.16088338,0.41111934,0,0,edible,edible
0.23137555,0.42501542,0,0,edible,edible
0.1916933,0.39822558,0,0,edible,edible
0.5946038,0.3735577,1,0,poisonous,edible
0.8427176,0.38942719,1,0,poisonous,edible
0.96813846,0.3469079,1,0,poisonous,edible
0.38656273,0.3688718,0,0,edible,edible
0.93502957,0.42370737,1,0,poisonous,edible
0.5276508,0.29828614,1,0,poisonous,edible
0.65221643,0.34577307,1,0,poisonous,edible
0.24828854,0.42804074,0,0,edible,edible
0.37541854,0.44181016,0,0,edible,edible
0.8882874,0.44674718,1,0,poisonous,edible
0.76577103,0.37795743,1,0,poisonous,edible
0.41306022,0.33539915,0,0,edible,edible
0.33755606,0.38857144,0,0,edible,edible
0.26646364,0.4997226,0,0,edible,edible
0.9483683,0.3451537,1,0,poisonous,edible
0.76849824,0.38920325,1,0,poisonous,edible
0.11844567,0.43755966,0,0,edible,edible
0.6729278,0.3909793,1,0,poisonous,edible
0.6455172,0.4934482,1,0,poisonous,edible
0.4582631,0.3500609,0,0,edible,edible
0.48236847,0.4574742,0,0,edible,edible
0.44209942,0.44405386,0,0,edible,edible
0.6359434,0.35866725,1,0,poisonous,edible
0.34884116,0.43994892,0,0,edible,edible
0.17487386,0.45126027,0,0,edible,edible
0.6851931,0.3719881,1,0,poisonous,edible
0.18185972,0.57428837,0,1,edible,poisonous
0.010186029,0.45470828,0,0,edible,edible
0.42979345,0.45567942,0,0,edible,edible
0.270926,0.45245656,0,0,edible,edible
0.90673405,0.45474473,1,0,poisonous,edible
0.11494194,0.29753497,0,0,edible,edible
0.7866872,0.37853435,1,0,poisonous,edible
0.16042343,0.51597005,0,1,edible,poisonous
0.75301784,0.36230612,1,0,poisonous,edible
0.641103,0.37906626,1,0,poisonous,edible
0.30205384,0.4115408,0,0,edible,edible
